Id,SalePrice
1646,155379.970748947
1647,160324.8499800629
1648,133287.27207810478
1649,140064.95761982244
1650,113983.20295527733
1651,120349.91395950793
1652,98887.36403896663
1653,97259.31885462423
1654,150490.8410258756
1655,149613.0613800632
1656,146244.45823963947
1657,154354.0546279832
1658,145099.0972886292
1659,125766.85263146194
1660,152614.16672669933
1661,459830.74340356735
1662,415759.9006593938
1663,395242.244411311
1664,416505.2455118378
1665,296994.67073230876
1666,311920.8520718016
1667,369072.9166836587
1668,328281.22246166714
1669,295016.92041214206
1670,358650.5035184367
1671,247762.56010073656
1672,484802.36014892766
1673,299980.96490040235
1674,236835.9836355348
1675,180877.80195585178
1676,179177.50692650143
1677,213102.8119059302
1678,423483.77005687915
1679,397831.6003912893
1680,352407.72393309366
1681,249335.050194356
1682,283659.78225012997
1683,173809.007829421
1684,169119.4736353398
1685,177670.5680041591
1686,171373.67289333045
1687,165990.6707687698
1688,193874.24777187052
1689,195036.9428387652
1690,196127.77250260304
1691,183283.29706877953
1692,282870.47877091065
1693,167065.24171227167
1694,184874.8210298446
1695,167005.48974985591
1696,264972.42180322023
1697,176108.7171714382
1698,364603.1836725701
1699,345835.47304528404
1700,234906.50453516928
1701,267946.8764125655
1702,252493.06860939699
1703,258499.14900122696
1704,287194.9200301608
1705,227593.8170210366
1706,371451.4080875315
1707,213787.20715928145
1708,203355.5091754609
1709,279585.32783126127
1710,217928.77354771417
1711,266499.53515742614
1712,263906.9074427666
1713,264045.1380513878
1714,222905.70145087398
1715,204401.59869863003
1716,176436.29891294753
1717,169297.9681104692
1718,135569.76241766577
1719,200722.12467436728
1720,236713.7411504493
1721,160267.6158404536
1722,125355.0731480137
1723,148934.922962599
1724,211744.8630674679
1725,239508.3680104558
1726,189639.07049692224
1727,158948.26309881618
1728,178098.30292161644
1729,168435.99656902533
1730,157209.4021510658
1731,120221.42161064416
1732,127591.49076625543
1733,120670.39837686485
1734,120905.84996810165
1735,126337.50156941851
1736,115126.27429061031
1737,313017.7844761903
1738,226842.39715246027
1739,260686.58336100442
1740,218362.80531282807
1741,189093.02346877748
1742,176533.15060291422
1743,174447.33499892402
1744,317536.5404158456
1745,209790.35060530555
1746,190056.83214219956
1747,223788.50278540244
1748,227475.49733404847
1749,145922.0479456555
1750,131429.98913361927
1751,233857.84224678657
1752,122171.22462809466
1753,138604.1888835123
1754,183181.7947442764
1755,173500.2081370792
1756,131054.08761742663
1757,120896.11679005892
1758,144021.76135283196
1759,168811.70825947303
1760,159903.80241509987
1761,145660.11525173884
1762,173699.897608251
1763,170966.56623989038
1764,121380.65037778285
1765,159148.79085660857
1766,182572.31341923133
1767,241523.06779592548
1768,144190.01116703046
1769,176943.80660068113
1770,151872.1762737704
1771,130747.48325662404
1772,136555.2781143709
1773,129148.91447117676
1774,135843.20921532178
1775,137980.22974300853
1776,126865.01337923073
1777,121545.23136275378
1778,135122.0862689892
1779,116008.60019264242
1780,166213.66098986164
1781,126715.5984569012
1782,88974.59948855489
1783,145180.60818418692
1784,103142.58559286165
1785,117872.56272439599
1786,139688.60098661933
1787,170679.50565621373
1788,55168.75866598803
1789,98369.63838568398
1790,74817.81376745507
1791,185498.4541859708
1792,154960.87230533938
1793,129888.55677522103
1794,144067.0640501009
1795,131557.6269313228
1796,120256.53778079039
1797,115310.26123147913
1798,126182.77237664424
1799,107695.00970968464
1800,134620.15007453825
1801,133071.37514831885
1802,129518.84265273136
1803,145838.786676554
1804,146119.36915114682
1805,136887.63633915526
1806,114860.8237691352
1807,136705.6174342938
1808,123225.09230233225
1809,125329.18317294514
1810,141313.28357914934
1811,108582.58638068622
1812,91174.44308522262
1813,123743.10956922101
1814,92936.99107632044
1815,51083.614309551755
1816,95647.44298814463
1817,108725.57264879554
1818,148092.9834754989
1819,122627.69062550063
1820,52622.93372867335
1821,96946.49120721032
1822,145604.79945806053
1823,44333.99708740949
1824,125526.36328599698
1825,137782.05535244575
1826,104954.51142626903
1827,104579.86377816519
1828,137444.83698382892
1829,112726.72274157316
1830,136638.48124252656
1831,150323.13286895654
1832,83461.9027849228
1833,147089.46791675483
1834,116640.88764435142
1835,130457.19085199176
1836,121300.55669218473
1837,91671.00153165137
1838,126134.05467442107
1839,93222.24308892213
1840,159873.91916999943
1841,146891.80519908876
1842,78607.24273169815
1843,130300.82434169094
1844,137217.23843002497
1845,138850.12955004914
1846,158453.62787214562
1847,165031.1251070441
1848,54654.998119861244
1849,106465.25651682334
1850,118700.87320938939
1851,147192.1025483822
1852,129297.96631355719
1853,129490.78226597242
1854,174079.89571101783
1855,149444.8010722941
1856,214695.13699030026
1857,144082.25894334912
1858,131002.31821937086
1859,115517.43263898177
1860,152712.25436102654
1861,115766.3895915431
1862,297523.74596959254
1863,275118.0295489563
1864,275118.0295489563
1865,325514.4164904672
1866,338894.75403309125
1867,235340.45422069877
1868,299431.11795795645
1869,201663.14718706874
1870,235614.8148130702
1871,248313.90519474086
1872,170915.5369352242
1873,246139.3360584922
1874,142147.6718167026
1875,200377.03026744776
1876,188866.02134397905
1877,201000.13528171869
1878,199587.49958646708
1879,131654.71092222814
1880,134161.08163123345
1881,239739.44518430732
1882,258327.76766964167
1883,190535.24837165468
1884,201433.26062256837
1885,251951.1806472755
1886,298997.04868903797
1887,208768.54064861417
1888,275130.16726332624
1889,159613.12118990248
1890,129062.80307116781
1891,132759.56167936986
1892,102710.344694505
1893,129432.79300281931
1894,122543.60405561548
1895,135837.12258139442
1896,123654.06901216102
1897,119562.4275824963
1898,111654.52075009601
1899,153289.40631042173
1900,148659.46259817565
1901,164727.48318751896
1902,141632.64628617794
1903,226531.51282998302
1904,141665.2755824265
1905,193378.9565141184
1906,161746.42122505244
1907,189935.40915077543
1908,106342.5651998397
1909,128938.51807448982
1910,117607.94143702321
1911,209769.3310952138
1912,339593.117347346
1913,146173.5501234251
1914,55830.89388415467
1915,326130.4187093333
1916,69876.29062685842
1917,252012.90690815082
1918,142082.77306711246
1919,166965.46220255448
1920,146575.77067255217
1921,449776.1716264812
1922,319532.43167586223
1923,224789.15167337406
1924,221300.3218896339
1925,195264.3619038392
1926,409915.06459273543
1927,129364.40876758035
1928,150243.77964456647
1929,130247.4825158566
1930,131967.00141698503
1931,142788.30011363665
1932,127789.44122931287
1933,168566.4980449349
1934,177168.28652323293
1935,170165.71501279494
1936,182650.5537858244
1937,181461.35268873017
1938,169948.760595362
1939,246137.42819917842
1940,191565.97797011345
1941,166391.1940364395
1942,190237.98277089064
1943,208932.95944421462
1944,377850.91953775764
1945,399384.3844359717
1946,129689.07184300052
1947,302385.3604224686
1948,166946.05716983293
1949,264900.4828530935
1950,184157.1744918009
1951,261173.25425040902
1952,210172.5398748953
1953,167778.0179794544
1954,191269.93093312174
1955,136019.69060046438
1956,323559.86181999114
1957,156791.74040958186
1958,321875.1161601204
1959,138687.35463068256
1960,119387.70869901116
1961,118128.33841003047
1962,92177.42327642223
1963,100011.69324408399
1964,107019.83751005302
1965,147666.48211993038
1966,147359.63070555674
1967,287304.4799749983
1968,449860.7425694242
1969,402768.8410020137
1970,442844.9626546382
1971,418326.93310887483
1972,392492.8157275899
1973,261423.7566891408
1974,309148.50914097374
1975,485631.550404397
1976,266158.9187471249
1977,356634.19484094344
1978,358281.5763281708
1979,324509.1653274333
1980,195906.6128556814
1981,361037.3452730423
1982,219663.46677800958
1983,206675.04921302816
1984,170426.01937144084
1985,211967.54245149824
1986,216933.99342859507
1987,177762.02165452496
1988,180965.8174876274
1989,194032.7056393624
1990,218947.3682047951
1991,228146.63582144503
1992,208659.81980594786
1993,172136.970390278
1994,230482.15896091278
1995,185002.25851751302
1996,255236.50208928692
1997,325465.41841980163
1998,340017.5664910565
1999,255107.03690327116
2000,330034.455464994
2001,265920.9239831448
2002,252172.85303234903
2003,269075.4415750419
2004,269859.12532274856
2005,217780.20872557763
2006,227112.87120691926
2007,254314.40143051243
2008,219807.24456180312
2009,196638.90967409543
2010,196524.44597262825
2011,143067.80343552196
2012,173346.09811165748
2013,185219.48287298024
2014,187501.0467073752
2015,210102.14326198207
2016,193197.70538449872
2017,196611.91212394866
2018,123825.7334599357
2019,131537.06885012475
2020,106504.51729087601
2021,106951.61444387502
2022,177712.4047727658
2023,140548.6027746268
2024,261533.92764833316
2025,372157.7782884349
2026,174381.5450054463
2027,157011.90658654564
2028,152786.5476050017
2029,168329.42328728308
2030,274261.9134945798
2031,227223.97680583323
2032,238007.46173538113
2033,276088.8441474461
2034,171779.3283359448
2035,207599.85667684342
2036,204203.9402857541
2037,205405.8325826405
2038,328856.22698776977
2039,213315.34713507292
2040,277052.9452616879
2041,314112.61319683254
2042,203992.7263562768
2043,175569.27840337492
2044,153975.84569030863
2045,214623.31658275862
2046,142908.12471176955
2047,142092.26226837235
2048,135833.94682831992
2049,128941.45167144756
2050,174232.39391408916
2051,109273.36626148423
2052,126887.63331109486
2053,144831.20331517802
2054,84795.79341965691
2055,161428.5104191848
2056,147285.2081682737
2057,113632.59170539213
2058,224774.21229980714
2059,135039.95274164496
2060,174453.90485687318
2061,170727.92061162446
2062,133028.24554384526
2063,114995.01338613936
2064,141862.48973414715
2065,117938.25274266217
2066,160732.40482338105
2067,110159.68032406455
2068,135696.68392380342
2069,84652.6411504406
2070,112027.86533249104
2071,91737.07789298875
2072,138222.97886678998
2073,144892.29597474227
2074,172957.0013273185
2075,145396.29241554302
2076,119704.85792662956
2077,153339.16668492323
2078,133338.4453382426
2079,135726.98410795475
2080,122211.70698891909
2081,126732.2063093222
2082,125465.19184056454
2083,142159.99347213696
2084,120833.05382676382
2085,124517.32175091414
2086,105661.93605990219
2087,115028.50931060856
2088,92984.78170211658
2089,75147.7489233372
2090,128334.64285768261
2091,123388.49219994957
2092,121917.2059093751
2093,114048.37287744386
2094,115028.99435633107
2095,150900.62834615802
2096,83336.88768160783
2097,93598.04451121438
2098,142085.51549432048
2099,54143.44406153648
2100,94412.96835082168
2101,112340.53446355755
2102,124399.68446465129
2103,104068.36494351547
2104,131362.3095437822
2105,137979.94228832776
2106,59463.061110220166
2107,202979.9250121744
2108,115133.94507411875
2109,111475.74631461418
2110,126550.20799547606
2111,133800.06329758136
2112,143089.12775840255
2113,118177.62521588098
2114,111826.95401146791
2115,162204.18569353464
2116,123919.07279587918
2117,156572.92656659792
2118,131856.42707368883
2119,107006.00386952472
2120,107645.90653329951
2121,89607.29450728779
2122,111292.35324435818
2123,90938.27503002436
2124,169978.5312227829
2125,125110.19765273988
2126,147406.04732258533
2127,152460.9990704824
2128,128254.84016386808
2129,99933.18863810519
2130,142075.34647233383
2131,139626.52519020336
2132,115795.5041612996
2133,128307.42436484266
2134,126135.10380504595
2135,94220.55867084641
2136,75399.07553946442
2137,107548.48514556959
2138,140745.8466925124
2139,156126.54403149
2140,136683.66045322223
2141,146681.36756105087
2142,129118.8427175628
2143,144968.050286704
2144,117671.814423184
2145,136347.9168585842
2146,170693.35407375582
2147,144905.72840843067
2148,135292.3527788552
2149,148801.57632682688
2150,232158.51698541438
2151,116000.87112175576
2152,175701.8033825057
2153,155904.5229678022
2154,101636.90746777513
2155,131080.00652605534
2156,270498.40851987817
2157,228205.4799149708
2158,239063.8234701587
2159,208091.1847451919
2160,170579.94777884963
2161,239583.51172745845
2162,403996.5284830909
2163,337617.3277172873
2164,252029.07211549854
2165,192334.28173685478
2166,146433.25635097874
2167,211339.22512503262
2168,198765.1352192362
2169,197543.53832876874
2170,218389.76470434948
2171,148980.0552971204
2172,135011.4816811115
2173,168157.23662841032
2174,225568.58440967248
2175,296777.9749028008
2176,341505.9181802788
2177,234990.61411224384
2178,221199.32176769583
2179,140965.54130215113
2180,233363.4236031457
2181,188909.04329492888
2182,220462.33378730304
2183,186756.4028594684
2184,120440.95075747347
2185,115449.76031530884
2186,144351.01945042465
2187,152548.49628943656
2188,156635.93972046455
2189,229324.5271599988
2190,84522.9843940955
2191,83375.03493067832
2192,90128.62971040659
2193,103064.01884141198
2194,105419.8016798127
2195,105557.34064005259
2196,100170.06759280319
2197,118562.41023423345
2198,169882.08864559568
2199,196491.74078079863
2200,145732.2105381903
2201,142873.6774226346
2202,225899.6276731193
2203,135868.4874161942
2204,186627.93757852522
2205,112466.83105969471
2206,149481.72857686732
2207,214260.26084082742
2208,255243.97872230745
2209,209654.7392808657
2210,115068.40990548741
2211,117516.1115866924
2212,118671.50139144188
2213,106321.03838363124
2214,146458.65257388292
2215,101951.65232086687
2216,147498.11199011488
2217,70697.94485834677
2218,66127.71609554956
2219,63635.812739438355
2220,64742.34177710228
2221,330878.7783366474
2222,285991.3474225814
2223,327704.63920765696
2224,201449.56780061367
2225,129525.86769194742
2226,184791.90920495876
2227,210861.11281299748
2228,263427.93975567457
2229,254010.65110831964
2230,141928.73565521988
2231,215439.9150367669
2232,176012.6938164946
2233,177095.0741878162
2234,238504.79303665832
2235,228445.39148043754
2236,256560.97539983856
2237,344416.67470388283
2238,206713.88271994118
2239,108547.65129530747
2240,161655.3115012518
2241,167027.52535232579
2242,123475.14588051509
2243,129153.4079267178
2244,102641.44934973925
2245,96586.71783297029
2246,138277.8552105514
2247,113835.58345302107
2248,127966.72686932617
2249,122587.5383844483
2250,135901.2326977299
2251,102325.42586692011
2252,170418.57151214153
2253,151086.0765961942
2254,177374.02615769312
2255,185180.59164765256
2256,184968.2360882223
2257,208725.48632669685
2258,164242.08247367383
2259,179752.74001014777
2260,161678.5225850125
2261,194375.52810291728
2262,206689.71151236445
2263,420868.5848356753
2264,449228.6971031381
2265,182798.44559121298
2266,304894.30695024115
2267,375701.42970832455
2268,398238.78033975384
2269,148554.630328583
2270,184465.01646443934
2271,221817.72660842
2272,188256.08472363348
2273,162284.13649624898
2274,176037.89101617676
2275,162270.77773928363
2276,194989.87714816612
2277,183024.4627449779
2278,148801.678514409
2279,122912.8431864771
2280,118372.13732490469
2281,169813.37378666876
2282,185173.39838224498
2283,99311.82507509773
2284,110375.44234789116
2285,143759.81448911212
2286,124960.54203948082
2287,338713.3678178782
2288,270790.4913487316
2289,390465.34102225356
2290,444735.89063633233
2291,330435.2589102806
2292,471035.6629596045
2293,454886.0891325634
2294,416417.3984063424
2295,477923.98555549496
2296,261499.1819399478
2297,313374.75384588726
2298,321914.9445301399
2299,367242.07893090474
2300,355965.35554477246
2301,293247.7960915077
2302,243120.11578803838
2303,245657.39449221894
2304,242213.275126618
2305,180028.1413290306
2306,175464.847442946
2307,185520.7157566439
2308,231301.0248453149
2309,284085.8761634626
2310,212177.39651039362
2311,189718.33778828077
2312,183769.55788099463
2313,178156.20743139784
2314,166321.3610911475
2315,185428.67082093254
2316,196187.47951622508
2317,176996.69560887266
2318,181431.65214025756
2319,180641.14083522183
2320,186837.74682651658
2321,236018.25061159843
2322,177107.2739100614
2323,187348.46080832146
2324,167125.96231586635
2325,210172.08335502096
2326,168465.62370235482
2327,207198.124483494
2328,223361.82785777104
2329,186222.05579661936
2330,177594.29910104047
2331,382040.96149980504
2332,408301.8888878297
2333,322891.34472138097
2334,238421.60458509787
2335,280838.71557529055
2336,329245.2589770105
2337,201652.99522521943
2338,281891.6723555396
2339,219177.0521529724
2340,409263.9012482284
2341,225554.204094986
2342,234843.5667257061
2343,223202.3041445692
2344,210417.02962129234
2345,237228.26332099654
2346,213291.01650730745
2347,194741.15040245777
2348,235872.10607361834
2349,174032.7016156388
2350,300031.60812282376
2351,260590.51539278438
2352,266467.9206696022
2353,243992.1189562987
2354,134870.5285131622
2355,147754.7383140163
2356,142776.3706537184
2357,197885.46587722862
2358,197008.48993458398
2359,129416.40486964858
2360,117451.20717667903
2361,148914.08951009772
2362,266250.9999785095
2363,132573.69733412267
2364,152137.20321280722
2365,212610.50515984214
2366,197921.69105859214
2367,240627.07275671972
2368,217784.39089011235
2369,228355.143498756
2370,171244.48853917746
2371,172353.33561985835
2372,186472.38533486376
2373,292366.89925046667
2374,334790.76688907197
2375,250321.76161893486
2376,288549.01227078156
2377,350336.3716056238
2378,145199.77547502876
2379,188085.02799075152
2380,147907.95928018674
2381,164060.97949822494
2382,201532.26073294878
2383,206845.32943576752
2384,249736.17111197268
2385,163228.7811499761
2386,140333.51454339278
2387,140135.3993499017
2388,100165.70754373158
2389,128601.35227943688
2390,150038.6265554923
2391,137512.69158408305
2392,115894.48542830242
2393,172716.25333803086
2394,145099.63429698124
2395,213065.0624208214
2396,144745.8702643308
2397,221201.57124765703
2398,132892.97496198112
2399,59036.95002139039
2400,57317.961396321865
2401,108788.62086229467
2402,138388.79102364025
2403,138290.94999616782
2404,160298.25905006035
2405,164519.75234561475
2406,142122.60208355606
2407,123249.65066714823
2408,148226.5198933041
2409,123549.3760835554
2410,162437.77097782213
2411,125233.77302132931
2412,157091.69688400708
2413,135700.98578079
2414,142913.84072814733
2415,130336.8705999614
2416,126393.24261906488
2417,132974.53434265943
2418,131495.92640502116
2419,130477.85619319428
2420,132157.81365992976
2421,141521.45807365552
2422,105400.2487146814
2423,127619.6164345264
2424,154364.589491049
2425,208902.2561738767
2426,137581.40482933132
2427,138421.75123590138
2428,175979.69025949706
2429,120617.02945202727
2430,132742.23062915442
2431,110996.96762923224
2432,142122.26461061387
2433,152439.70432355415
2434,133359.13774637654
2435,153449.13627637306
2436,114220.54725663293
2437,109713.19551713047
2438,128414.96141648121
2439,106268.88008243445
2440,118283.9223771875
2441,94899.72497037365
2442,98506.61580031831
2443,128325.93056454086
2444,130169.84348301984
2445,78805.63551587248
2446,136221.71404697225
2447,200723.34284927245
2448,133891.17666114765
2449,101415.40646383556
2450,153769.91822037427
2451,123350.46697362619
2452,203450.10841300778
2453,96170.0239496079
2454,124527.6357784615
2455,120457.83133387404
2456,124064.03739644907
2457,130348.04410969926
2458,129641.3199290481
2459,108108.95739914538
2460,142654.16363129375
2461,122104.70418016084
2462,129234.12636936417
2463,121785.5560241873
2464,180461.3546253409
2465,146649.18863846856
2466,114983.81237306206
2467,137158.4881279122
2468,78090.28886556659
2469,70931.24614857337
2470,196010.11372833487
2471,203121.2737464155
2472,159287.76994436063
2473,122448.80903192307
2474,84503.14339747862
2475,214442.17815701247
2476,115795.45924051803
2477,130542.24368249124
2478,149407.31070850306
2479,105921.44467238244
2480,155208.56969610418
2481,122903.06151624334
2482,136102.53768611563
2483,115670.37104931944
2484,124562.24140615923
2485,125125.1950517405
2486,152798.17386161064
2487,167738.28807621638
2488,158390.4666839116
2489,146147.8610218219
2490,147905.67280189588
2491,92373.00325695689
2492,187947.0400744223
2493,148790.42621572086
2494,137368.89067829255
2495,81735.83186854511
2496,272766.40568572015
2497,148263.71270876026
2498,114185.51210951906
2499,91989.20968236991
2500,127497.74248004716
2501,133728.3867663551
2502,149137.26131827646
2503,88435.48178881305
2504,179401.46802356833
2505,223423.2652962932
2506,254425.58429904914
2507,286689.53776188154
2508,257061.22340453093
2509,215849.98986477443
2510,223930.0707938782
2511,177137.34316085422
2512,200722.69312771573
2513,218312.0109416379
2514,261329.17589527197
2515,147021.87834807596
2516,170624.37368907646
2517,136985.43183665528
2518,153125.65875142577
2519,216452.30674476357
2520,219565.15631524392
2521,190089.05798746648
2522,219454.6026377383
2523,119515.78847325388
2524,133682.90023207472
2525,149514.99404243878
2526,132204.8102278437
2527,114940.69898822768
2528,133358.68724575813
2529,127897.00011978313
2530,116172.53444907336
2531,244580.8051096366
2532,221809.49541247095
2533,197862.65981803767
2534,231672.3851630563
2535,325173.98389510525
2536,238422.96772458908
2537,226377.8077228527
2538,180061.2700262097
2539,184407.91086467545
2540,174929.75684324268
2541,187076.5452037378
2542,167966.2635020265
2543,129837.98729755895
2544,123011.60930971586
2545,134703.67642043252
2546,124949.09225012519
2547,140458.9316646561
2548,143027.37532436984
2549,153629.79067657312
2550,292552.5375804981
2551,133860.7769495874
2552,127971.74767533914
2553,79308.9256190382
2554,107969.57508791411
2555,122824.45537144666
2556,105797.38340486797
2557,106509.3332380663
2558,165848.336902081
2559,136316.97365527382
2560,152974.4998192754
2561,137304.31426433532
2562,138435.26342283434
2563,146032.0133186291
2564,208597.1134127798
2565,139157.77397775446
2566,158525.4959771604
2567,138019.17492665985
2568,195565.56993363702
2569,206462.1173456851
2570,112192.2400059368
2571,179646.55231048807
2572,151163.7321475944
2573,205022.87528997607
2574,298637.9320907803
2575,121748.53939708002
2576,116755.3588801991
2577,141482.65126759597
2578,80737.18680547058
2579,61561.82965026504
2580,98244.33329928383
2581,100225.69496499853
2582,97107.47945746106
2583,284799.1103118335
2584,164484.41622146737
2585,175443.62427822122
2586,220484.31285467886
2587,195861.94675605942
2588,148317.45231240516
2589,148854.0897257651
2590,218969.9631912078
2591,226784.8697444056
2592,213614.802232141
2593,259582.75920187097
2594,182614.16016509544
2595,205195.9533536088
2596,309726.47057544976
2597,193389.8058970678
2598,290682.0795049693
2599,291415.16600074864
2600,137185.72454386816
2601,157461.37259321602
2602,85401.89090495564
2603,92342.40117363042
2604,88848.47793013082
2605,76086.45757519302
2606,144890.37877343598
2607,203058.8147134632
2608,209204.1082735843
2609,159207.0368111933
2610,111744.27138899894
2611,138939.33953472154
2612,151422.78744454746
2613,133261.30087569237
2614,134021.6804022497
2615,157648.09740060478
2616,145523.22969032064
2617,179384.44527127608
2618,204579.77159408887
2619,196891.98823227917
2620,186255.02130361187
2621,177575.0318191209
2622,180224.09136033177
2623,259521.81293021436
2624,326750.3106499187
2625,301349.46217371384
2626,171650.99253057063
2627,169842.1362795026
2628,508695.91263641237
2629,500702.6575525779
2630,381759.9301357261
2631,472354.2482756521
2632,461605.9037604567
2633,315743.96054652904
2634,444931.38215069956
2635,157498.81456308454
2636,172592.42268815255
2637,167804.43150850188
2638,258305.88632354746
2639,179245.76316171364
2640,151967.15837628345
2641,107812.98141398642
2642,194511.81067326097
2643,98013.30086014862
2644,128418.96491394861
2645,104162.19774513129
2646,96678.60121318884
2647,98426.58475638318
2648,149063.71924882176
2649,146252.6757740154
2650,146432.41534646062
2651,144347.37745115638
2652,408606.1856770373
2653,242531.38274285043
2654,236272.74579226147
2655,396965.9445786725
2656,314648.6059026006
2657,364778.62085820653
2658,303594.01682255126
2659,288037.72261244967
2660,358851.6512065371
2661,331032.53279803303
2662,337346.95853894675
2663,276618.0429860964
2664,269846.59568660957
2665,331692.8239232378
2666,296728.46901583154
2667,165043.74989778112
2668,180820.5146001519
2669,178889.95060556635
2670,274910.2381187383
2671,186723.65108728368
2672,190063.6827382483
2673,205604.14184080128
2674,204664.79604060831
2675,167828.2664202407
2676,192676.37333006918
2677,189053.39411722
2678,251170.92485895252
2679,261988.99016181022
2680,284437.8104701667
2681,417904.7291122704
2682,331913.4017966218
2683,572744.0531652536
2684,322721.51958749926
2685,337754.7428430046
2686,259562.66961601767
2687,334167.1400023516
2688,213709.68532031178
2689,209895.64195371675
2690,430036.0267604879
2691,186913.88279882589
2692,138782.42840466712
2693,188253.7852236454
2694,135466.21479429115
2695,194076.26770676533
2696,188038.26577277656
2697,187239.3265383972
2698,190593.12285187558
2699,178442.28690715745
2700,162127.44587444287
2701,155750.353627311
2702,111275.65467353635
2703,123178.73878867665
2704,137321.98610479006
2705,120189.14942410968
2706,118224.7154847789
2707,130569.39575207546
2708,135886.7987218015
2709,103942.35146651065
2710,128290.81713139209
2711,294107.0011503846
2712,358262.1480688107
2713,169198.35987704492
2714,150813.94936070696
2715,175989.81718819612
2716,148064.5587286084
2717,179562.9585408155
2718,235175.3256281481
2719,154543.05969711218
2720,175135.27960813904
2721,135704.67768935044
2722,155434.7883552578
2723,139866.02709636523
2724,130677.66795572132
2725,135038.8508934905
2726,146624.59170631212
2727,179792.03877522278
2728,172289.40136535562
2729,147217.2510755776
2730,145025.0041424652
2731,138651.42819117135
2732,127467.78986605485
2733,156873.01340537448
2734,150149.88098925227
